100015,3,3
100060,3,0
100126,3,2
100267,3,8
100840,3,0
101615,3,599
101896,3,0
102094,3,2
102362,3,92
102476,3,36
102478,3,6
102811,3,15
102955,3,305
103184,3,18
103198,3,1
10325,3,0
103261,3,2
103267,3,52
103330,3,43
103390,3,11
103580,3,89
103675,3,13
103855,3,6
104536,3,3
104764,3,3
104776,3,2
104800,3,6
104848,3,2
104890,3,1
105301,3,201
105436,3,4
105613,3,0
105784,3,7
105802,3,0
105865,3,9
105932,3,19
106057,3,0
106249,3,1
106363,3,187
106634,3,18
106702,3,10
106714,3,1
107245,3,3
107446,3,165
107567,3,80
107578,3,8
107596,3,0
108124,3,3
108265,3,3
108475,3,1
108874,3,3
108958,3,27
109129,3,35
109213,3,2
10931,3,70
109336,3,0
109387,3,4
109390,3,0
10943,3,4
10949,3,0
109532,3,60
109771,3,36
10991,3,0
109945,3,27
11068,3,154
110680,3,0
110906,3,75
111017,3,13
11108,3,269
111401,3,39
111406,3,12
111931,3,1
111949,3,0
111964,3,5
112381,3,0
112540,3,1
11255,3,160
112729,3,1
113035,3,0
113161,3,4
113242,3,3
113275,3,0
113293,3,139
113308,3,2
113389,3,19
113404,3,0
113465,3,88
113881,3,1
113929,3,0
114172,3,0
114176,3,22
11447,3,3
114472,3,0
114538,3,2
114811,3,6
115207,3,15
11534,3,1
115453,3,4
116248,3,0
116314,3,8
116389,3,646
116749,3,4
116764,3,4
116809,3,11
116878,3,3
117691,3,10
117850,3,0
118234,3,1
118249,3,0
118750,3,13
118792,3,3
119041,3,169
119098,3,1
11921,3,61
119563,3,0
119596,3,0
11987,3,2
120088,3,2
120238,3,1
120271,3,20
120286,3,9
120307,3,229
120347,3,45
120397,3,3
120586,3,12
120607,3,4
120685,3,3
120697,3,10
121016,3,950
121033,3,79
12104,3,2
121081,3,409
121195,3,3
121232,3,66
121417,3,0
121450,3,60
121597,3,1
121630,3,5
122044,3,101
122173,3,0
12223,3,4688
122476,3,0
122509,3,1
123017,3,173
123499,3,1
123571,3,997
123628,3,7
123871,3,3
123928,3,7
124111,3,10
124666,3,1
124837,3,19
12485,3,0
124906,3,1
125563,3,10
125581,3,2
125899,3,0
125935,3,4
126046,3,2
126058,3,1
126061,3,1
126175,3,1
12659,3,36
127018,3,7
127081,3,2
127162,3,0
127534,3,2
127693,3,0
127807,3,17
127870,3,1
128284,3,8
128749,3,7
12905,3,4
129257,3,29
12940,3,29
129499,3,0
13013,3,0
130168,3,1
130318,3,0
130330,3,1
130397,3,54
130408,3,30
13049,3,5
13064,3,0
130696,3,4
130699,3,1
130733,3,12
130780,3,71
13085,3,7
13112,3,0
131379,3,17
131448,3,9
131451,3,3
131676,3,0
131742,3,0
131835,3,3
131934,3,9
132051,3,6
132465,3,1
132539,3,86
132570,3,0
13282,3,166
132849,3,0
133659,3,0
133962,3,28
133980,3,62
134336,3,176
134391,3,0
134469,3,13
134676,3,0
135033,3,7
135072,3,6
135090,3,4
135153,3,1
135273,3,5
135477,3,21
135831,3,1
135921,3,9
135963,3,4
136017,3,8
136034,3,61
136668,3,8
136692,3,2
136722,3,9
136956,3,3
137136,3,49
137175,3,9
137244,3,7
137592,3,6
137649,3,40
138006,3,28
138576,3,4
138606,3,211
138645,3,0
138840,3,0
139614,3,20
139959,3,2
140181,3,1
140250,3,8
140438,3,44
140793,3,0
140862,3,23
141207,3,6
141369,3,7
141395,3,210
141885,3,3
14207,3,5
142104,3,3
142418,3,45
142422,3,5
142614,3,0
142680,3,6
142683,3,23
142782,3,54
142842,3,4
14291,3,0
143003,3,95
143196,3,4
14321,3,9
143514,3,1
143583,3,38
143867,3,0
14393,3,0
14399,3,3
144273,3,4
144420,3,15
144540,3,6
144561,3,13
14471,3,0
144954,3,1
145050,3,16
145137,3,1
145269,3,1
145284,3,901
145308,3,6
145968,3,8
146001,3,3
146043,3,3
146070,3,0
14663,3,548
146679,3,1
146967,3,26
147132,3,41
14714,3,339
147153,3,1
147185,3,155
147186,3,4
147255,3,1
147390,3,3
147420,3,3590
147669,3,9
147699,3,4
147705,3,112
148053,3,0
148112,3,37
148119,3,1
148193,3,64
148272,3,5
148275,3,41
148569,3,16
148668,3,6
14920,3,22
149304,3,8
149340,3,1
149364,3,3
149598,3,33
14960,3,191
149712,3,0
149832,3,66
149943,3,0
149961,3,452
150003,3,9
150087,3,17
150126,3,66
150360,3,0
150453,3,1
150483,3,21
150516,3,0
150528,3,0
150585,3,14
150834,3,3
150905,3,19
151025,3,60
151251,3,0
151326,3,0
151374,3,21
151536,3,3
15170,3,29
151739,3,86
151776,3,1930
15191,3,64
15200,3,1
152331,3,50
152439,3,3
15257,3,1
152772,3,13
152784,3,36
152949,3,3
153591,3,31
154002,3,62
154038,3,3
15413,3,0
154203,3,1
154641,3,13
154800,3,1
154815,3,8
154908,3,416
154911,3,12
155418,3,0
155478,3,7
155708,3,94
15584,3,9
156560,3,56
156561,3,0
156659,3,46
156660,3,8
156696,3,0
156702,3,4
157848,3,36
158171,3,12
158387,3,25
158388,3,11
159354,3,1
159483,3,0
160181,3,18
16043,3,7
160626,3,14
