100015,1,0
100060,1,1
100126,1,1
100267,1,0
100840,1,0
101615,1,14
101896,1,0
102094,1,2
102362,1,1
102476,1,5
102478,1,4
102811,1,5
102955,1,0
103184,1,13
103198,1,0
10325,1,2
103261,1,1
103267,1,67
103330,1,15
103390,1,13
103580,1,48
103675,1,0
103855,1,1
104536,1,0
104764,1,4
104776,1,0
104800,1,8
104848,1,0
104890,1,0
105301,1,25
105436,1,0
105562,1,0
105613,1,0
105784,1,4
105802,1,1
105865,1,0
105932,1,0
106249,1,0
106363,1,3
106634,1,0
106702,1,8
106714,1,0
107245,1,2
107446,1,0
107567,1,41
107578,1,9
107596,1,0
108124,1,1
108265,1,1
108475,1,2
108874,1,0
108958,1,8
109129,1,0
109213,1,0
10931,1,50
109336,1,0
109387,1,0
109390,1,0
10943,1,3
10949,1,1
109532,1,63
109771,1,0
10991,1,0
109945,1,10
110617,1,0
11068,1,32
110680,1,1
110906,1,13
111017,1,6
11108,1,318
111401,1,43
111406,1,5
111931,1,0
111949,1,0
111964,1,21
112540,1,0
11255,1,21
112729,1,0
113035,1,0
113161,1,0
113242,1,5
113275,1,7
113293,1,0
113308,1,0
113389,1,6
113404,1,0
113465,1,46
113881,1,0
113929,1,0
114172,1,0
114176,1,0
11447,1,3
114472,1,0
114538,1,0
114811,1,3
115207,1,9
11534,1,0
115453,1,0
116248,1,2
116314,1,0
116389,1,0
116749,1,3
116764,1,0
116809,1,0
116878,1,1
117691,1,2
118234,1,1
118750,1,9
118792,1,0
119041,1,61
119098,1,0
11921,1,1
119563,1,0
119596,1,0
11987,1,0
120088,1,2
120238,1,1
120271,1,2
120286,1,21
120307,1,61
120347,1,49
120397,1,1
120586,1,3
120607,1,0
120685,1,0
120697,1,10
121016,1,289
121033,1,28
12104,1,0
121081,1,7
121232,1,22
121417,1,1
121450,1,70
121597,1,0
121630,1,2
122044,1,0
122173,1,1
12223,1,0
122476,1,0
122509,1,3
123017,1,40
123499,1,0
123571,1,0
123628,1,2
123871,1,3
123928,1,1
124111,1,2
124666,1,1
124837,1,22
12485,1,2
124906,1,4
125563,1,0
125581,1,1
125899,1,0
125935,1,0
126046,1,4
126058,1,0
126061,1,0
126175,1,1
12659,1,4
127018,1,5
127081,1,0
127693,1,1
127807,1,0
127870,1,0
128284,1,1
128749,1,0
12905,1,5
129257,1,0
12940,1,0
129499,1,1
13013,1,0
130168,1,1
130318,1,3
130330,1,0
130397,1,8
130408,1,3
13049,1,0
13064,1,35
130696,1,0
130699,1,3
130733,1,25
130780,1,0
13085,1,0
13112,1,10
131379,1,1
131448,1,0
131451,1,1
131676,1,0
131742,1,3
131835,1,1
131934,1,0
132051,1,0
132465,1,3
132539,1,0
132570,1,0
13282,1,30
132849,1,0
133962,1,14
133980,1,37
134336,1,37
134469,1,8
134676,1,2
135033,1,4
135072,1,4
135153,1,0
135273,1,8
135477,1,0
135831,1,6
135921,1,3
135963,1,1
136017,1,0
136034,1,11
136668,1,0
136692,1,0
136722,1,4
136956,1,2
137136,1,4
137175,1,1
137244,1,1
137592,1,4
137622,1,0
137649,1,25
138006,1,8
138576,1,0
138606,1,19
138645,1,0
138840,1,5
139254,1,0
139614,1,43
139959,1,0
140181,1,0
140250,1,1
140438,1,1
140661,1,4
140793,1,0
140862,1,0
141207,1,0
141369,1,1
141395,1,33
141885,1,4
14207,1,0
142104,1,18
142418,1,38
142422,1,0
142614,1,0
142680,1,0
142683,1,0
142782,1,0
142842,1,0
14291,1,0
143003,1,69
143196,1,5
14321,1,0
143514,1,1
143583,1,25
143867,1,0
14393,1,21
14399,1,2
144273,1,0
144420,1,2
144540,1,0
144561,1,0
14471,1,0
144954,1,0
145050,1,2
145137,1,4
145269,1,9
145284,1,0
145308,1,1
145968,1,0
146001,1,1
146043,1,1
146070,1,0
14663,1,0
146679,1,0
146967,1,2
147132,1,0
14714,1,0
147153,1,7
147185,1,205
147186,1,2
147255,1,0
147390,1,3
147420,1,59
147669,1,0
147699,1,1
147705,1,1
148053,1,0
148112,1,10
148119,1,0
148193,1,31
148272,1,0
148275,1,0
148569,1,10
148668,1,1
14920,1,16
149304,1,0
149340,1,0
149364,1,1
149598,1,4
14960,1,0
149712,1,5
149832,1,117
149943,1,0
149961,1,258
150003,1,0
150087,1,7
150126,1,70
150360,1,2
150453,1,0
150483,1,4
150516,1,0
150528,1,118
150585,1,0
150834,1,0
150905,1,14
151025,1,100
151251,1,0
151326,1,7
151374,1,10
151536,1,1
15170,1,2
151739,1,129
151776,1,153
15191,1,22
15200,1,1
152331,1,12
152439,1,0
15257,1,0
152772,1,10
152784,1,47
153591,1,0
154002,1,0
15413,1,1
154203,1,0
154641,1,26
154800,1,1
154815,1,3
154908,1,0
154911,1,2
155418,1,0
155478,1,3
155708,1,4
15584,1,7
156560,1,2
156561,1,3
156659,1,59
156660,1,5
156702,1,1
157848,1,15
158171,1,43
158387,1,7
158388,1,0
159354,1,0
159483,1,6
160181,1,8
16043,1,4
160626,1,0
16109,1,0
161205,1,2
161238,1,0
161340,1,0
161378,1,201
161556,1,2
161685,1,1
161850,1,2
162006,1,0
16235,1,0
16241,1,77
162744,1,1
162833,1,10
162840,1,5
162875,1,12
162900,1,4
162939,1,5
163074,1,14
163088,1,11
163290,1,0
164240,1,41
164286,1,0
164346,1,0
164403,1,0
164406,1,0
164436,1,2
164484,1,43
164535,1,0
164631,1,2
164666,1,53
164703,1,1
165345,1,8
165969,1,0
165981,1,6
166068,1,0
166167,1,0
16632,1,56
166581,1,0
16659,1,4
166800,1,1
166875,1,0
166938,1,0
167001,1,5
167265,1,23
167289,1,1
167349,1,0
167376,1,4
167391,1,0
167715,1,107
167931,1,3
168348,1,0
16926,1,4
17358,1,0
17392,1,9
17523,1,0
17574,1,1
1765,1,8
17667,1,1
17731,1,0
17754,1,0
17946,1,0
18030,1,0
18063,1,0
18435,1,0
18958,1,86
19170,1,0
1967,1,0
197,1,15
19869,1,31
19962,1,2
19966,1,4
20088,1,29
20166,1,0
20499,1,1
21399,1,0
21570,1,2
22108,1,15
22282,1,59
22338,1,8
22344,1,32
2274,1,2
22938,1,0
23160,1,0
23571,1,1
23671,1,11
23692,1,51
24174,1,70
24183,1,0
24198,1,4
24222,1,9
24264,1,0
24366,1,0
24378,1,1
24528,1,5
24615,1,15
24679,1,26
24867,1,3
25455,1,1
25839,1,0
25986,1,0
25995,1,10
26115,1,0
26290,1,0
26307,1,0
26427,1,3
26562,1,0
26622,1,9
26655,1,3
26667,1,0
26679,1,3
27195,1,23
27462,1,3
28026,1,0
28056,1,10
28086,1,1
28111,1,19
28113,1,14
28174,1,24
28810,1,22
28881,1,18
28887,1,2
29262,1,0
29271,1,17
29542,1,209
29751,1,0
29775,1,1
300,1,4
30087,1,1
30174,1,0
3024,1,0
30442,1,10
30444,1,0
30486,1,13
30513,1,3
30567,1,0
30574,1,7
30654,1,0
30915,1,0
30918,1,1
30927,1,3
30940,1,10
31275,1,1
31299,1,5
31344,1,3
31491,1,0
31683,1,9
31713,1,173
32019,1,0
32340,1,1
32439,1,0
32484,1,34
32754,1,3
32782,1,1
3279,1,26
32869,1,2
33037,1,0
33133,1,0
33166,1,5
33172,1,1
33388,1,0
33796,1,0
33982,1,66
34047,1,7
34078,1,2
34108,1,0
34270,1,3
3435,1,65
34774,1,0
34894,1,0
35134,1,0
35299,1,55
35700,1,0
35740,1,1
35788,1,1
36046,1,7
36223,1,0
36379,1,45
3654,1,0
36565,1,10
36589,1,1
36844,1,1
36879,1,12
37060,1,47
37645,1,19
38095,1,7
38158,1,0
38182,1,1
38197,1,0
38341,1,2
38581,1,0
38695,1,0
38716,1,0
38758,1,1
38797,1,1
38830,1,0
38836,1,5
39133,1,0
39190,1,22
39412,1,13
39436,1,1
39709,1,0
39718,1,42
39783,1,26
39796,1,0
40173,1,0
40198,1,0
40207,1,0
40255,1,0
40438,1,0
4044,1,0
40693,1,0
41158,1,0
41590,1,1
41655,1,186
41860,1,0
41869,1,6
42004,1,0
42093,1,15
42301,1,17
42355,1,0
42391,1,0
42652,1,2
42829,1,25
42853,1,0
42883,1,0
43162,1,0
43429,1,3
43918,1,9
44580,1,10
44815,1,0
45190,1,5
45247,1,0
45268,1,0
46147,1,34
46708,1,61
46750,1,0
46933,1,5
46942,1,2
46948,1,1
47134,1,2
47151,1,117
47206,1,5
47230,1,0
47335,1,1
47340,1,8
47557,1,4
47605,1,0
47623,1,0
47662,1,0
48025,1,80
48262,1,72
48277,1,0
48352,1,14
48919,1,0
49540,1,0
49573,1,7
49612,1,0
49885,1,3
50374,1,5
50389,1,8
50470,1,0
50485,1,9
50887,1,106
51007,1,0
51262,1,0
51316,1,1
51346,1,0
5141,1,24
5219,1,23
52372,1,3
52381,1,8
52564,1,3
52678,1,2
52711,1,0
5303,1,0
53110,1,0
53116,1,0
53140,1,0
53350,1,6
53446,1,4
535,1,2
54388,1,9
54469,1,0
54511,1,1
54661,1,0
54688,1,0
