20150911,9595,35,13,84,1216,0.0,0.0,10.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150913,9595,35,13,84,1216,0.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150926,9595,35,13,84,1216,0.0,0.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150927,9595,35,13,84,1216,0.0,0.0,11.0,11.0,11.0,1.0,5586.0,1.0,1.0,4987.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4987.0,1.0,1.0
20150918,9595,35,13,84,1216,0.0,0.0,82.0,82.0,110.0,26.0,158821.0,30.0,22.0,42767.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,42767.0,11.0,9.0
20150910,9595,35,13,84,1216,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150925,9595,35,13,84,1216,0.0,0.0,19.0,19.0,14.0,2.0,10484.0,2.0,2.0,8750.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8750.0,2.0,2.0
20150922,9595,35,13,84,1216,0.0,0.0,14.0,13.0,19.0,3.0,15848.0,3.0,3.0,4335.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4335.0,1.0,1.0
20150919,9595,35,13,84,1216,0.0,0.0,85.0,82.0,113.0,20.0,108577.0,20.0,18.0,31907.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31907.0,8.0,8.0
20150917,9595,35,13,84,1216,0.0,0.0,52.0,51.0,52.0,14.0,79625.0,15.0,14.0,51031.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,51031.0,13.0,12.0
20150923,9595,35,13,84,1216,0.0,0.0,20.0,19.0,8.0,2.0,10484.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150920,9595,35,13,84,1216,0.0,0.0,52.0,52.0,121.0,19.0,101289.0,19.0,17.0,11854.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11854.0,3.0,3.0
20150916,9595,35,13,84,1216,0.0,0.0,15.0,15.0,11.0,10.0,59393.0,11.0,8.0,20310.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20310.0,5.0,3.0
20150915,9595,35,13,84,1216,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150921,9595,35,13,84,1216,0.0,0.0,21.0,19.0,28.0,7.0,37801.0,7.0,7.0,20725.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20725.0,5.0,5.0
20150914,9595,35,13,84,1216,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150924,9595,35,13,84,1216,0.0,0.0,20.0,20.0,13.0,5.0,31524.0,6.0,3.0,8991.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8991.0,2.0,2.0
20150929,9595,35,13,84,1216,0.0,0.0,17.0,17.0,15.0,1.0,5187.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150928,9595,35,13,84,1216,0.0,0.0,13.0,13.0,10.0,1.0,5297.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150930,9595,35,13,84,1216,0.0,0.0,28.0,28.0,22.0,16.0,85676.0,16.0,12.0,41219.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41219.0,10.0,10.0
20151010,9595,35,13,84,1216,0.0,0.0,4.0,4.0,5.0,2.0,10551.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150909,9595,35,13,84,1216,0.0,0.0,1.0,1.0,1.0,1.0,5297.0,1.0,1.0,4730.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4730.0,1.0,1.0
20151011,9595,35,13,84,1216,0.0,0.0,4.0,4.0,1.0,1.0,5357.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20151003,9595,35,13,84,1216,0.0,0.0,39.0,39.0,54.0,8.0,42266.0,8.0,6.0,20203.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20203.0,5.0,4.0
20151205,9595,35,13,84,1216,0.0,0.0,0.0,0.0,35.0,5.0,26732.0,5.0,5.0,4336.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4336.0,1.0,1.0
20151004,9595,35,13,84,1216,0.0,0.0,28.0,28.0,22.0,5.0,26844.0,5.0,4.0,8154.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8154.0,2.0,2.0
20151009,9595,35,13,84,1216,0.0,0.0,16.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20151012,9595,35,13,84,1216,0.0,0.0,2.0,2.0,2.0,1.0,5297.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20151008,9595,35,13,84,1216,0.0,0.0,31.0,31.0,37.0,20.0,108988.0,20.0,20.0,4627.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4627.0,1.0,1.0
