100015,5,0
100126,5,4
100267,5,3
100840,5,9
101615,5,1176
101896,5,0
102094,5,5
102362,5,59
102476,5,33
102478,5,7
102811,5,4
102955,5,409
103184,5,111
103198,5,1
10325,5,4
103261,5,3
103267,5,82
103330,5,103
103390,5,2
103580,5,2
103675,5,2
103855,5,1
104536,5,0
104764,5,1
104776,5,0
104800,5,3
104848,5,0
104890,5,0
105301,5,15
105436,5,0
105562,5,0
105613,5,0
105784,5,3
105802,5,0
105865,5,1
105932,5,22
106057,5,1
106249,5,0
106363,5,181
106634,5,0
106702,5,0
106714,5,0
107245,5,6
107446,5,85
107567,5,0
107578,5,81
107596,5,0
108124,5,2
108265,5,1
108475,5,0
108874,5,0
108958,5,0
109129,5,18
109213,5,0
10931,5,35
109336,5,0
109387,5,3
109390,5,0
10943,5,3
10949,5,5
109532,5,120
109771,5,10
10991,5,0
109945,5,28
110617,5,1
11068,5,108
110680,5,0
110906,5,80
111017,5,17
11108,5,317
111401,5,14
111406,5,2
111931,5,1
111949,5,0
111964,5,3
112381,5,2
112540,5,0
11255,5,80
112729,5,3
113035,5,0
113161,5,1
113242,5,1
113275,5,1
113293,5,0
113308,5,2
113389,5,5
113404,5,0
113465,5,16
113929,5,0
114172,5,1
114176,5,5
11447,5,1
114472,5,0
114538,5,0
114811,5,3
115207,5,19
11534,5,0
115453,5,5
116248,5,1
116314,5,2
116389,5,1620
116749,5,1
116764,5,15
116809,5,2
116878,5,1
117691,5,9
117850,5,1
118249,5,1
118750,5,1
118792,5,5
119041,5,14
119098,5,0
11921,5,9
119563,5,2
119596,5,1
11987,5,1
120088,5,7
120238,5,4
120271,5,1
120286,5,22
120307,5,77
120347,5,239
120397,5,0
120586,5,5
120607,5,3
120685,5,1
120697,5,132
121016,5,179
121033,5,125
12104,5,0
121081,5,0
121195,5,27
121232,5,160
121417,5,7
121450,5,0
121597,5,1
121630,5,7
122044,5,21
122173,5,0
12223,5,0
122476,5,1
122488,5,1
122509,5,2
123017,5,340
123166,5,1
123499,5,3
123571,5,794
123628,5,19
123871,5,1
123928,5,20
124111,5,8
124666,5,0
124837,5,7
12485,5,6
124906,5,1
125563,5,0
125581,5,1
125935,5,2
126046,5,3
126058,5,0
126061,5,0
126175,5,0
12659,5,4
127018,5,7
127081,5,4
127162,5,0
127693,5,2
127807,5,12
127870,5,0
128284,5,9
128749,5,2
12905,5,12
129166,5,1
129257,5,77
12940,5,46
129499,5,0
13013,5,2
130168,5,0
130318,5,1
130330,5,2
13037,5,0
130397,5,54
130408,5,32
13049,5,1
13064,5,11
130696,5,0
130699,5,0
130733,5,99
130780,5,94
13085,5,4
13112,5,5
131379,5,18
131448,5,2
131451,5,0
131676,5,3
131742,5,4
131835,5,5
132051,5,2
132465,5,0
132539,5,78
132570,5,0
13282,5,52
132849,5,0
133659,5,0
133962,5,12
133980,5,25
134336,5,83
134469,5,20
134676,5,0
135033,5,26
135072,5,15
135090,5,16
135153,5,0
135273,5,13
135477,5,24
135831,5,2
135921,5,9
135963,5,1
136017,5,0
136034,5,3
136668,5,8
136692,5,1
136722,5,0
136956,5,8
137136,5,58
137175,5,7
137244,5,6
137592,5,3
137622,5,0
137649,5,73
138006,5,0
138576,5,1
138606,5,44
138645,5,0
138840,5,1
139614,5,2
139959,5,6
140250,5,1
140438,5,30
140661,5,1
140793,5,5
140862,5,0
141207,5,15
141369,5,5
141395,5,171
141885,5,0
14207,5,6
142104,5,0
142418,5,30
142422,5,5
142614,5,1
142680,5,0
142683,5,4
142782,5,0
142842,5,0
14291,5,0
143003,5,196
143196,5,5
14321,5,14
143514,5,1
